compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
101	P04878919	-355.753	-357.334	-370.441
102	P04878919	-368.598	-379.064	-391.022
103	P05160426	-313.258	-310.45	-319.461
104	P05160426	-335.08	-340.071	-357.616
105	P05160426	-315.599	-312.341	-321.883
106	P05169006	-278.492	-289.806	-293.911
107	P05169006	-282.36	-293.408	-296.554
108	P05169006	-286.607	-296.114	-300.016
109	P05203552	-157.533	-165.516	-159.539
110	P05203552	-171.207	-172.678	-177.289
111	P05203552	-165.247	-164.145	-165.22
112	P05458189	-175.507	-169.382	-175.112
113	P05458189	-176.33	-184.984	-185.77
114	P05458189	-199.884	-199.118	-198.485
115	P05653762	-168.745	-178.998	-175.98
116	P05653762	-166.608	-175.534	-174.389
117	P05653762	-167.457	-179.228	-175.256
118	P06144602	-383.913	-388.0	-393.855
119	P06144602	-389.965	-401.686	-405.541
120	P06144602	-382.2	-389.419	-394.019
121	P06168283	-470.208	-479.542	-486.128
122	P06168283	-456.772	-454.539	-468.68
123	P06168283	-471.699	-474.991	-484.744
124	P06191806	-206.324	-222.869	-225.096
125	P06191806	-206.212	-222.808	-225.205
126	P06191806	-206.322	-223.563	-225.476
127	P06323680	-398.196	-410.942	-419.247
128	P06323680	-398.413	-411.76	-419.957
129	P06323680	-398.147	-411.567	-419.459
130	P06375344	-263.634	-265.879	-279.193
131	P06375344	-264.462	-266.888	-281.355
132	P06375344	-267.382	-269.203	-284.112
133	P06387406	-331.506	-361.886	-365.342
134	P06387406	-348.208	-374.773	-372.998
135	P06387406	-356.515	-387.041	-384.946
136	P06660819	-307.31	-319.194	-329.755
137	P06660819	-289.145	-296.815	-300.776
138	P06660819	-306.327	-304.373	-312.792
139	P06747469	-216.394	-231.332	-221.678
140	P06747469	-216.337	-229.974	-219.864
141	P06747469	-216.497	-234.029	-223.49
142	P06776811	-410.653	-421.818	-429.078
143	P06776811	-409.748	-421.137	-429.918
144	P06776811	-409.056	-420.8	-429.329
145	P06880560	-150.834	-149.433	-149.412
146	P06880560	-153.153	-148.948	-152.022
147	P06880560	-148.866	-145.909	-146.878
148	P07004269	-308.538	-301.735	-313.312
149	P07004269	-308.596	-301.866	-312.049
150	P07004269	-315.83	-310.48	-323.607
151	P07497395	-217.81	-228.198	-226.2
152	P07497395	-199.242	-209.959	-206.139
153	P07497395	-214.968	-221.05	-230.329
154	P07862578	-454.581	-472.769	-481.502
155	P07862578	-450.121	-471.822	-479.47
156	P07862578	-451.105	-470.632	-480.246
157	P07919128	-416.563	-433.142	-437.907
158	P07919128	-489.501	-503.013	-516.529
159	P07919128	-364.53	-363.018	-367.689
160	P07956841	-333.066	-363.289	-369.637
161	P07956841	-328.539	-362.632	-367.959
162	P07956841	-329.527	-361.111	-367.237
163	P08165825	-265.796	-276.031	-277.786
164	P08165825	-239.148	-242.662	-241.855
165	P08165825	-262.093	-277.703	-279.005
166	P08190549	-371.058	-372.429	-372.125
167	P08190549	-455.212	-484.728	-491.513
168	P08190549	-448.79	-472.244	-480.992
169	P08215567	-176.568	-178.853	-178.473
170	P08215567	-179.003	-180.033	-180.748
171	P08215567	-178.991	-180.502	-180.06
172	P08456800	-403.182	-427.596	-441.965
173	P08456800	-290.815	-309.246	-298.588
174	P08456800	-398.931	-417.546	-429.716
175	P08757744	-333.155	-348.76	-350.868
176	P08757744	-333.833	-348.964	-351.619
177	P08757744	-332.677	-346.969	-351.009
178	P09911675	-210.943	-214.926	-225.166
179	P09911675	-213.749	-216.523	-225.105
180	P09911675	-212.495	-216.217	-226.265
181	P101141853	-416.966	-424.146	-433.334
182	P101141853	-422.874	-429.911	-438.236
183	P101141853	-421.902	-427.33	-437.474
184	P101623589	-334.417	-357.625	-360.823
185	P101623589	-336.347	-360.202	-363.227
186	P101623589	-335.395	-360.076	-363.036
187	P101624250	-267.204	-270.157	-273.605
188	P101624250	-265.544	-270.201	-273.679
189	P101624250	-268.49	-273.399	-274.737
190	P101755291	-295.619	-314.942	-310.951
191	P101755291	-300.783	-323.702	-320.444
192	P101755291	-186.723	-185.97	-186.864
193	P102050597	-225.109	-251.289	-255.174
194	P102050597	-209.495	-237.907	-237.654
195	P102050597	-153.776	-152.898	-150.406
196	P10219034	-252.415	-258.155	-256.653
197	P10219034	-251.148	-257.323	-258.997
198	P10219034	-253.965	-262.175	-261.917
199	P103445670	-176.827	-188.269	-187.287
200	P103445670	-176.919	-188.53	-187.785
201	P103445670	-176.744	-188.698	-187.295
202	P103549664	-224.318	-217.47	-218.507
203	P103549664	-223.477	-216.821	-218.688
204	P103549664	-223.038	-215.194	-217.359
205	P104360884	-192.334	-191.788	-201.956
206	P104360884	-192.824	-192.177	-202.035
207	P104360884	-189.071	-194.635	-196.864
208	P104360888	-126.889	-126.655	-127.208
209	P104360888	-123.728	-117.735	-119.841
210	P104360888	-143.753	-142.307	-146.833
211	P104367367	-139.814	-145.039	-144.674
212	P104367367	-155.639	-155.505	-156.31
213	P104367367	-155.264	-156.147	-156.912
214	P10470480	-382.271	-407.462	-408.413
215	P10470480	-378.736	-401.301	-404.416
216	P10470480	-382.177	-414.605	-415.084
217	P105251863	-174.412	-178.719	-181.613
218	P105251863	-165.191	-169.421	-171.503
219	P105251863	-171.334	-175.308	-179.342
220	P105253445	-300.387	-324.442	-328.169
221	P105253445	-300.726	-325.225	-328.572
222	P105253445	-300.925	-325.627	-329.855
223	P105275513	-75.124	-74.171	-83.659
224	P105275513	-55.586	-56.577	-63.387
225	P105275513	-65.607	-69.378	-69.468
226	P105279502	-135.293	-137.773	-142.134
227	P105279502	-135.882	-138.971	-142.895
228	P105279502	-135.376	-137.826	-142.884
229	P105550806	-354.945	-382.43	-383.344
230	P105550806	-347.926	-362.866	-362.444
231	P105550806	-360.837	-388.495	-385.757
232	P105620882	-242.835	-257.668	-252.443
233	P105620882	-252.605	-269.088	-271.002
234	P105620882	-240.811	-245.532	-248.654
235	P105948661	-127.848	-129.18	-130.04
236	P105948661	-128.688	-129.803	-130.736
237	P105948661	-128.517	-129.922	-131.019
238	P105994133	-104.842	-110.599	-106.293
239	P105994133	-107.58	-113.442	-109.201
240	P105994133	-101.773	-110.053	-104.341
241	P106975142	-265.698	-267.577	-271.465
242	P106975142	-270.148	-270.08	-278.904
243	P106975142	-272.325	-275.529	-281.253
244	P107050660	-146.201	-157.618	-151.653
245	P107050660	-137.033	-137.769	-137.152
246	P107050660	-161.675	-163.418	-156.937
247	P107063757	-190.484	-196.914	-198.386
248	P107063757	-188.79	-193.365	-195.919
249	P107063757	-181.173	-189.562	-189.629
250	P107199644	-230.412	-246.478	-253.922
251	P107199644	-237.834	-258.988	-266.405
252	P107199644	-230.409	-246.266	-252.954
253	P107232255	-226.194	-233.673	-230.431
254	P107232255	-225.65	-233.562	-233.999
255	P107232255	-286.277	-302.425	-307.87
256	P107271708	-280.936	-289.191	-289.326
257	P107271708	-273.588	-286.195	-286.164
258	P107271708	-286.447	-306.285	-308.21
259	P107290233	-177.508	-185.883	-191.719
260	P107290233	-177.243	-184.7	-190.84
261	P107290233	-171.813	-177.29	-183.639
262	P107335604	-240.739	-255.272	-252.931
263	P107335604	-244.467	-260.773	-253.721
264	P107335604	-249.857	-268.514	-266.086
265	P107411719	-213.147	-225.427	-226.346
266	P107411719	-211.084	-229.609	-226.323
267	P107411719	-190.218	-198.66	-199.062
268	P107411723	-211.057	-225.19	-224.298
269	P107411723	-202.818	-220.15	-221.161
270	P107411723	-203.619	-220.238	-220.438
271	P107460269	-185.644	-182.984	-183.058
272	P107460269	-183.138	-189.309	-190.909
273	P107460269	-174.348	-176.158	-178.054
274	P107604042	-211.282	-209.761	-218.487
275	P107604042	-212.742	-229.745	-225.499
276	P107604042	-220.67	-236.52	-232.319
277	P107706077	-337.976	-347.421	-351.339
278	P107706077	-340.73	-353.606	-355.011
279	P107706077	-223.957	-218.323	-230.348
280	P107707661	-156.708	-165.035	-159.515
281	P107707661	-155.197	-164.576	-159.131
282	P107707661	-171.09	-179.974	-184.331
283	P107707728	-166.488	-173.522	-171.259
284	P107707728	-165.2	-167.153	-166.89
285	P107707728	-155.029	-159.81	-158.96
286	P107727468	-261.703	-274.586	-286.534
287	P107727468	-261.401	-273.209	-284.456
288	P107727468	-262.376	-273.764	-283.715
289	P107727470	-246.892	-263.04	-280.342
290	P107727470	-243.105	-261.098	-276.504
291	P107727470	-234.259	-252.27	-263.381
292	P107741174	-237.0	-246.459	-258.403
293	P107741174	-236.194	-247.011	-253.629
294	P107741174	-235.708	-245.156	-248.854
295	P107741416	-160.001	-170.143	-168.949
296	P107741416	-162.976	-176.0	-172.174
297	P107741416	-174.971	-181.566	-182.543
298	P107806497	-177.884	-194.524	-198.911
299	P107806497	-191.872	-201.41	-214.935
300	P107806497	-193.495	-202.473	-215.202
301	P107834496	-289.75	-309.395	-314.134
302	P107834496	-304.062	-329.335	-338.956
303	P107834496	-312.741	-315.224	-321.757
304	P107842522	-213.749	-223.959	-224.48
305	P107842522	-221.617	-234.031	-232.568
306	P107842522	-211.768	-216.618	-220.129
307	P107842526	-209.522	-211.228	-211.217
308	P107842526	-206.407	-206.054	-206.798
309	P107842526	-208.96	-228.692	-222.656
310	P107869074	-225.841	-218.187	-233.057
311	P107869074	-213.982	-209.478	-216.535
312	P107869074	-209.242	-212.328	-207.832
313	P107869693	-317.663	-338.982	-342.169
314	P107869693	-315.677	-332.964	-338.501
315	P107869693	-318.323	-337.127	-341.463
316	P107919700	-256.885	-284.346	-287.255
317	P107919700	-256.235	-283.694	-287.513
318	P107919700	-255.501	-282.507	-286.25
319	P107957772	-137.614	-134.702	-134.806
320	P107957772	-136.77	-138.168	-139.704
321	P107957772	-131.389	-134.867	-137.884
322	P107970686	-225.097	-237.427	-242.873
323	P107970686	-222.88	-236.74	-241.429
324	P107970686	-222.12	-238.414	-242.365
325	P107971120	-158.434	-161.554	-163.151
326	P107971120	-243.051	-245.713	-252.184
327	P107971120	-239.737	-249.45	-251.752
328	P107971141	-256.378	-270.761	-276.366
329	P107971141	-258.048	-273.539	-277.5
330	P107971141	-260.294	-276.57	-279.158
331	P107971192	-222.412	-231.553	-243.168
332	P107971192	-229.225	-241.42	-249.286
333	P107971192	-223.842	-232.55	-244.222
334	P108002980	-254.7	-271.521	-270.646
335	P108002980	-255.146	-271.328	-270.735
336	P108002980	-253.237	-270.423	-270.729
337	P108003789	-172.442	-174.962	-171.392
338	P108003789	-253.019	-260.862	-264.818
339	P108003789	-252.918	-261.232	-269.702
340	P108035210	-251.051	-271.632	-277.346
341	P108035210	-120.076	-122.161	-120.487
342	P108035210	-252.53	-273.251	-279.739
343	P108133308	-282.389	-333.185	-329.136
344	P108133308	-278.786	-317.048	-316.365
345	P108133308	-280.433	-331.675	-327.731
346	P108190724	-221.69	-231.982	-236.618
347	P108190724	-221.399	-231.427	-237.576
348	P108190724	-222.211	-232.542	-238.504
349	P108205878	-235.13	-245.972	-240.564
350	P108205878	-236.348	-246.208	-240.682
351	P108205878	-295.424	-315.183	-317.929
352	P108214649	-309.879	-323.743	-322.491
353	P108214649	-326.074	-334.956	-343.045
354	P108214649	-280.532	-278.404	-284.434
355	P108231347	-208.913	-222.391	-221.689
356	P108231347	-205.085	-220.642	-218.487
357	P108231347	-185.576	-195.289	-193.794
358	P108238131	-284.259	-284.837	-288.264
359	P108238131	-299.576	-301.109	-300.801
360	P108238131	-300.344	-306.965	-304.72
361	P108240568	-217.071	-205.342	-210.26
362	P108240568	-185.176	-183.151	-185.48
363	P108240568	-210.567	-206.947	-211.062
364	P108260283	-267.471	-285.183	-288.986
365	P108260283	-273.931	-288.648	-288.897
366	P108260283	-261.387	-276.724	-281.656
367	P108275138	-242.915	-245.219	-247.687
368	P108275138	-240.642	-250.598	-248.058
369	P108275138	-217.366	-223.015	-220.611
370	P108524635	-279.853	-292.696	-295.555
371	P108524635	-374.179	-412.084	-432.49
372	P108524635	-285.384	-288.266	-287.838
373	P108544226	-162.781	-161.731	-166.986
374	P108544226	-172.494	-182.506	-181.238
375	P108544226	-173.998	-183.588	-180.999
376	P108563185	-259.959	-277.246	-277.155
377	P108563185	-276.468	-291.259	-290.266
378	P108563185	-247.776	-267.859	-272.343
379	P108566261	-271.086	-298.34	-295.137
380	P108566261	-254.252	-280.266	-281.71
381	P108566261	-278.657	-304.937	-298.786
382	P108576161	-294.711	-316.057	-319.546
383	P108576161	-349.47	-377.576	-372.384
384	P108576161	-351.154	-378.827	-372.897
385	P108623945	-329.268	-350.147	-345.479
386	P108623945	-329.196	-350.988	-345.967
387	P108623945	-329.07	-349.43	-345.775
388	P108663606	-212.778	-215.625	-226.131
389	P108663606	-254.686	-268.713	-274.216
390	P108663606	-265.08	-291.863	-295.515
391	P108753834	-204.945	-222.792	-223.065
392	P108753834	-203.0	-223.456	-222.886
393	P108753834	-203.576	-221.673	-222.297
394	P108834497	-277.501	-288.106	-290.184
395	P108834497	-277.495	-288.416	-289.855
396	P108834497	-277.484	-284.423	-288.354
397	P108857787	-250.596	-258.247	-256.5
398	P108857787	-249.92	-258.793	-258.04
399	P108857787	-262.653	-264.763	-268.043
400	P108862434	-278.585	-292.145	-300.454
401	P108862434	-281.788	-304.784	-311.114
402	P108862434	-281.521	-296.056	-304.909
403	P108863251	-275.806	-292.463	-296.925
404	P108863251	-272.837	-286.008	-291.442
405	P108863251	-275.237	-292.62	-298.25
406	P108870137	-256.079	-265.127	-258.807
407	P108870137	-272.441	-275.435	-278.627
408	P108870137	-232.095	-240.71	-245.276
409	P108907624	-262.269	-284.532	-293.661
410	P108907624	-262.632	-287.046	-294.438
411	P108907624	-313.394	-334.91	-346.01
412	P108908407	-294.108	-309.135	-312.956
413	P108908407	-278.007	-294.287	-288.834
414	P108908407	-188.876	-196.26	-194.662
415	P108908413	-255.178	-255.622	-261.612
416	P108908413	-251.053	-256.283	-254.264
417	P108908413	-251.471	-254.13	-262.025
418	P108909240	-232.174	-243.879	-235.647
419	P108909240	-276.615	-295.804	-294.568
420	P108909240	-232.949	-240.469	-249.925
421	P108917916	-341.59	-365.641	-369.238
422	P108917916	-342.241	-364.533	-369.348
423	P108917916	-350.981	-373.415	-378.594
424	P108920696	-336.365	-347.902	-351.598
425	P108920696	-346.991	-357.92	-366.986
426	P108920696	-341.71	-363.895	-375.735
427	P108921384	-293.709	-301.483	-305.179
428	P108921384	-271.499	-272.057	-275.075
429	P108921384	-288.903	-295.604	-302.076
430	P108931589	-265.652	-273.559	-275.809
431	P108931589	-243.568	-259.966	-254.978
432	P108931589	-276.622	-285.934	-286.957
433	P108958450	-96.363	-97.137	-95.196
434	P108958450	-102.523	-101.098	-99.468
435	P108958450	-103.036	-101.198	-99.261
436	P108976199	-199.759	-211.857	-219.667
437	P108976199	-201.056	-213.691	-220.599
438	P108976199	-203.768	-210.268	-213.518
439	P108980644	-179.598	-185.516	-182.453
440	P108980644	-179.173	-182.098	-178.679
441	P108980644	-178.237	-177.036	-176.005
442	P108980645	-171.509	-174.737	-174.643
443	P108980645	-169.661	-171.535	-172.446
444	P108980645	-170.074	-175.185	-175.254
445	P108987737	-269.408	-315.643	-322.698
446	P108987737	-269.924	-316.181	-325.023
447	P108987737	-279.201	-319.85	-324.112
448	P109008918	-163.433	-171.671	-165.817
449	P109008918	-159.597	-167.781	-163.607
450	P109008918	-148.61	-149.28	-144.304
451	P109011145	-256.88	-261.21	-264.367
452	P109011145	-259.331	-263.705	-269.681
453	P109011145	-255.885	-261.761	-265.941
454	P109044275	-237.752	-258.229	-253.924
455	P109044275	-245.443	-258.827	-259.993
456	P109044275	-281.436	-285.121	-291.241
457	P109049408	-296.116	-315.965	-317.922
458	P109049408	-337.261	-342.43	-351.996
459	P109049408	-294.782	-298.733	-307.206
460	P109056794	-281.113	-283.487	-287.771
461	P109056794	-291.456	-294.775	-298.052
462	P109056794	-277.945	-281.696	-286.851
463	P109073299	-199.635	-202.349	-207.937
464	P109073299	-199.311	-205.811	-205.099
465	P109073299	-224.22	-242.027	-235.557
466	P109099859	-190.274	-196.081	-201.321
467	P109099859	-185.682	-188.689	-191.809
468	P109099859	-187.632	-189.257	-197.035
469	P109108016	-328.074	-337.265	-334.643
470	P109108016	-318.186	-320.628	-322.217
471	P109108016	-329.088	-336.748	-334.91
472	P109210450	-159.623	-161.417	-158.861
473	P109210450	-172.377	-178.174	-174.876
474	P109210450	-175.106	-182.785	-176.235
475	P109262046	-121.601	-119.06	-121.946
476	P109262046	-183.153	-184.393	-190.553
477	P109262046	-182.607	-184.806	-190.036
478	P109312665	-238.599	-240.785	-245.881
479	P109312665	-238.614	-241.839	-245.572
480	P109312665	-236.274	-237.764	-243.427
481	P109351505	-374.522	-394.553	-396.52
482	P109351505	-283.975	-293.953	-290.449
483	P109351505	-286.866	-297.774	-295.218
484	P109356259	-294.472	-301.132	-311.147
485	P109356259	-296.169	-305.024	-313.339
486	P109356259	-294.296	-304.594	-312.436
487	P109389251	-161.686	-175.222	-173.316
488	P109389251	-222.915	-230.811	-233.358
489	P109389251	-214.945	-222.392	-224.694
490	P109389436	-263.679	-280.563	-284.997
491	P109389436	-260.241	-280.947	-282.751
492	P109389436	-262.325	-279.277	-283.186
493	P109389966	-131.591	-141.404	-140.752
494	P109389966	-167.748	-179.599	-183.779
495	P109389966	-169.059	-180.282	-184.21
496	P109390321	-260.168	-279.068	-285.871
497	P109390321	-261.419	-280.876	-287.537
498	P109390321	-261.297	-281.347	-287.537
499	P109406998	-248.465	-260.463	-253.097
500	P109406998	-189.885	-181.165	-186.599
501	P109406998	-240.556	-252.588	-251.533
502	P109407108	-168.831	-172.204	-169.976
503	P109407108	-169.801	-174.973	-173.171
504	P109407108	-168.189	-175.595	-172.992
505	P109435107	-194.377	-198.161	-201.049
506	P109435107	-193.873	-199.174	-202.507
507	P109435107	-194.078	-198.054	-201.668
508	P109436689	-233.961	-231.262	-232.359
509	P109436689	-311.849	-321.894	-328.937
510	P109436689	-322.496	-352.541	-356.767
511	P109438695	-270.797	-266.344	-276.786
512	P109438695	-267.495	-265.15	-275.245
513	P109438695	-215.76	-224.488	-218.15
514	P109443973	-208.183	-205.81	-212.7
515	P109443973	-226.292	-224.648	-227.778
516	P109443973	-256.406	-263.227	-267.341
517	P109444693	-132.973	-139.372	-137.78
518	P109444693	-138.901	-143.568	-139.791
519	P109444693	-136.227	-139.417	-138.584
520	P109754494	-174.091	-173.519	-180.245
521	P109754494	-175.923	-171.217	-181.665
522	P109754494	-172.975	-172.018	-179.274
523	P110089062	-159.273	-160.731	-159.25
524	P110089062	-163.107	-170.329	-170.287
525	P110089062	-168.519	-168.353	-166.451
526	P110395171	-322.554	-349.561	-351.093
527	P110395171	-334.353	-349.452	-345.62
528	P110395171	-207.493	-205.29	-216.005
529	P110860969	-199.556	-200.934	-207.551
530	P110860969	-199.059	-199.624	-205.617
531	P110860969	-202.461	-206.527	-212.013
532	P111269478	-349.353	-373.89	-373.106
533	P111269478	-300.402	-331.525	-337.175
534	P111269478	-300.378	-334.093	-341.2
535	P111413656	-321.351	-339.355	-340.093
536	P111413656	-319.55	-338.845	-338.734
537	P111413656	-307.987	-322.604	-321.506
538	P111607368	-195.149	-207.045	-208.416
539	P111607368	-195.475	-207.6	-214.867
540	P111607368	-194.172	-205.795	-211.356
541	P112141978	-275.854	-289.603	-293.417
542	P112141978	-279.276	-293.878	-297.782
543	P112141978	-238.604	-245.117	-256.568
544	P112142055	-360.831	-382.051	-384.079
545	P112142055	-358.346	-378.947	-382.939
546	P112142055	-357.938	-379.356	-384.115
547	P112150825	-384.588	-399.315	-400.307
548	P112150825	-383.775	-397.286	-397.675
549	P112150825	-383.065	-396.2	-396.293
550	P112150827	-292.298	-303.785	-305.189
551	P112150827	-290.812	-301.376	-301.631
552	P112150827	-293.617	-305.809	-307.145
553	P112150870	-314.784	-336.849	-334.284
554	P112150870	-320.692	-341.621	-340.205
555	P112150870	-317.22	-337.875	-335.656
556	P112152477	-245.744	-251.311	-250.816
557	P112152477	-249.205	-259.036	-257.529
558	P112152477	-311.039	-330.747	-334.043
559	P112152915	-282.478	-296.215	-296.975
560	P112152915	-273.561	-293.472	-289.246
561	P112152915	-243.686	-251.598	-245.702
562	P112152932	-240.679	-254.082	-250.989
563	P112152932	-241.117	-254.203	-250.763
564	P112152932	-246.962	-259.511	-256.885
565	P112153881	-278.727	-289.347	-289.656
566	P112153881	-282.273	-295.791	-297.035
567	P112153881	-279.339	-290.667	-291.646
568	P112154027	-232.013	-242.166	-243.732
569	P112154027	-231.04	-242.037	-243.023
570	P112154027	-298.286	-311.827	-315.555
571	P112154089	-296.57	-307.981	-306.512
572	P112154089	-282.252	-291.306	-290.521
573	P112154089	-311.663	-319.972	-326.052
574	P112154090	-306.137	-321.198	-316.565
575	P112154090	-342.782	-355.051	-360.049
576	P112154090	-219.349	-224.635	-223.725
577	P112159639	-237.994	-253.087	-251.256
578	P112159639	-235.372	-252.243	-249.553
579	P112159639	-236.15	-256.895	-255.712
580	P112161236	-343.882	-366.514	-372.137
581	P112161236	-370.785	-393.997	-391.057
582	P112161236	-244.423	-254.892	-258.578
583	P112165256	-348.531	-392.397	-386.888
584	P112165256	-319.117	-355.786	-346.716
585	P112165256	-347.772	-393.201	-385.437
586	P112221077	-258.559	-272.255	-274.804
587	P112221077	-258.988	-272.877	-275.207
588	P112221077	-243.315	-258.479	-265.204
589	P112297799	-186.785	-189.563	-195.283
590	P112297799	-184.963	-188.174	-193.686
591	P112297799	-186.25	-192.116	-196.293
592	P114331576	-299.582	-307.33	-313.052
593	P114331576	-294.98	-311.658	-314.094
594	P114331576	-288.066	-299.309	-303.708
595	P115555933	-228.421	-239.118	-247.109
596	P115555933	-270.465	-270.214	-271.851
597	P115555933	-268.1	-277.213	-276.125
598	P117216217	-374.165	-403.305	-407.161
599	P117216217	-372.572	-402.32	-405.643
600	P117216217	-371.155	-399.728	-405.033
601	P117312659	-414.768	-439.807	-442.41
602	P117312659	-202.726	-209.007	-209.544
603	P117312659	-413.29	-433.874	-438.227
604	P117560752	-212.165	-214.724	-225.118
605	P117560752	-213.639	-215.85	-226.086
606	P117560752	-347.359	-374.761	-379.743
607	P117563307	-298.734	-312.167	-312.763
608	P117563307	-298.494	-313.612	-315.112
609	P117563307	-292.798	-307.023	-307.147
610	P117563314	-322.538	-341.902	-346.581
611	P117563314	-323.081	-340.019	-344.953
612	P117563314	-322.644	-341.085	-344.151
613	P117567851	-108.163	-111.004	-114.952
614	P117567851	-201.043	-207.117	-206.868
615	P117567851	-199.562	-207.173	-206.937
616	P117593935	-223.84	-233.721	-238.339
617	P117593935	-224.451	-233.524	-237.845
618	P117593935	-236.15	-256.457	-261.66
619	P118265496	-253.075	-260.852	-264.884
620	P118265496	-245.0	-254.304	-259.718
621	P118265496	-253.399	-261.502	-266.22
622	P118312377	-275.569	-289.672	-300.064
623	P118312377	-277.576	-293.192	-303.78
624	P118312377	-287.149	-308.747	-314.528
625	P119576202	-0.782	0.622	-0.002
626	P119576202	-1.789	0.398	-2.681
627	P119576202	-23.248	-25.496	-22.815
628	P119580952	-249.696	-261.024	-257.421
629	P119580952	-248.118	-258.739	-260.187
630	P119580952	-249.909	-260.34	-259.626
631	P120588912	-224.273	-221.518	-213.513
632	P120588912	-305.594	-315.26	-315.921
633	P120588912	-224.707	-221.178	-212.95
